IE_XML_ID;IE_NAME;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP142;IP_PROP143;IP_PROP145;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP157;IP_PROP160;IP_PROP162;IP_PROP165;IP_PROP620;IP_PROP149;IP_PROP146;IP_PROP147;IP_PROP148
74285;молдинг 6.51.308;2000;;;;6.51.308;;41;;;;;Нет;ВР002029763;;Нет;;20;;;
74286;молдинг 6.51.321;2000;;;;6.51.321;;19;;;;;Нет;ВР002029764;;Нет;;8;;;
74287;молдинг 6.51.322;2000;;;;6.51.322;;25;;;;;Нет;ВР099021002;;Нет;;12;;;
74288;молдинг 6.51.323;2000;;;;6.51.323;;32;;;;;Нет;ВР099021003;;Нет;;10;;;
74289;молдинг 6.51.345;2000;;;;6.51.345;;94;;;;;Нет;ВР099021886;;Нет;;22;;;
74290;молдинг 6.51.362;2000;;;;6.51.362;;46;;;;;Нет;ВР099021004;;Нет;;10;;;
74291;молдинг 6.51.363;2000;;;;6.51.363;;70;;;;;Нет;ВР099021005;;Нет;;13;;;
74292;молдинг 6.51.384;2000;;;;6.51.384;;47;;;;;Нет;ВР099021006;;Нет;;8;;;
74293;молдинг 6.51.385;2000;;;;6.51.385;;103;;;;;Нет;ВР099021007;;Нет;;12;;;
74294;молдинг 6.51.386;2000;;;;6.51.386;;35;;;;;Нет;ВР099021885;;Нет;;15;;;
74295;молдинг 6.51.400;2000;;;;6.51.400;;44;;;;;Нет;ВР002029766;;Нет;;16;;;
74296;плинтус 6.53.102;2000;;;;6.53.102;;150;22;;;;Нет;ВР002029768;;Нет;;;;;
74297;плинтус 6.53.103;2000;;;;6.53.103;;110;15;;;;Нет;ВР002029769;;Нет;;;;;
74298;плинтус 6.53.104;2000;;;;6.53.104;;120;25;;;;Нет;ВР002029770;;Нет;;;;;
74299;плинтус 6.53.105;2000;;;;6.53.105;;160;24;;;;Нет;ВР002030015;;Нет;;;;;
74300;плинтус 6.53.106;2000;;;;6.53.106;;70;17;;;;Нет;ВР002030027;;Нет;;;;;
74301;плинтус 6.53.107;2000;;;;6.53.107;;80;22;;;;Нет;ВР002029771;;Нет;;;;;
74302;плинтус 6.53.108;2000;;;;6.53.108;;121;14;;;;Нет;ВР099021009;;Нет;;;;;
74303;плинтус 6.53.109;2000;;;;6.53.109;;98;16;;;;Нет;ВР099020055;;Нет;;;;;
74304;плинтус 6.53.112;2000;;;;6.53.112;;80;13;;;;Нет;ВР099021887;;Нет;;;;;
76545;  1.50.710;2000;;;;1.50.710;247;100;;;;;Нет;ВР099021830;;Нет;;;;;
76546;  1.51.701;2000;;;;1.51.701;;109;;;;;Нет;ВР099021504;;Нет;;31;;;
76547;  1.51.711;2000;;;;1.51.711;;175;;;;;Нет;ВР099021826;;Нет;;55;;;
76560;  6.50.701;2000;;;;6.50.701;35;35;;;;;Нет;ВР099021747;;Нет;;;;;
76561;  6.50.702;2000;;;;6.50.702;43;79;;;;;Нет;ВР099021748;;Нет;;;;;
76562;  6.50.703;2000;;;;6.50.703;50;48;;;;;Нет;ВР099021749;;Нет;;;;;
76563;  6.50.704;2000;;;;6.50.704;62;101;;;;;Нет;ВР099021750;;Нет;;;;;
76564;  6.50.705;2000;;;;6.50.705;62;64;;;;;Нет;ВР099021751;;Нет;;;;;
76565;  6.50.706;2000;;;;6.50.706;76;129;;;;;Нет;ВР099022207;;Нет;;;;;
76566;  6.50.708;2000;;;;6.50.708;51;41;;;;;Нет;ВР099021753;;Нет;;;;;
76567;  6.50.709;2000;;;;6.50.709;120;43;;;;;Нет;ВР099021754;;Нет;;;;;
76568;  6.51.702;2000;;;;6.51.702;;40;;;;;Нет;ВР099021755;;Нет;;12;;;
76569;  6.51.703;2000;;;;6.51.703;;60;;;;;Нет;ВР099021756;;Нет;;12;;;
76570;  6.51.704;2000;;;;6.51.704;;90;;;;;Нет;ВР099021757;;Нет;;15;;;
76571;  6.51.705;2000;;;;6.51.705;;60;;;;;Нет;ВР099021758;;Нет;;12;;;
76572;  6.51.706;2000;;;;6.51.706;;80;;;;;Нет;ВР099021759;;Нет;;16;;;
76573;  6.51.707;2000;;;;6.51.707;;90;;;;;Нет;ВР099021760;;Нет;;15;;;
76574;  6.51.708;2000;;;;6.51.708;;110;;;;;Нет;ВР099021761;;Нет;;15;;;
76575;  6.51.710;2000;;;;6.51.710;;57;;;;;Нет;ВР099021762;;Нет;;33;;;
76576;  6.53.701;2000;;;;6.53.701;;90;31;;;;Нет;ВР099021767;;Нет;;;;;
76577;  6.53.702;2000;;;;6.53.702;;70;26;;;;Нет;ВР099021763;;Нет;;;;;
76578;  6.53.703;2000;;;;6.53.703;;101;34;;;;Нет;ВР099021764;;Нет;;;;;
76579;  6.53.704;2000;;;;6.53.704;;120;40;;;;Нет;ВР099021765;;Нет;;;;;
76580;  6.53.705;2000;;;;6.53.705;;90;19;;;;Нет;ВР099021766;;Нет;;;;;
76581;розетка 1.56.701;;577;515;;1.56.701;;;;;;;Нет;ВР099021567;;Нет;;100;;;
76582;розетка 1.56.702;;;;;1.56.702;;;;;;478;Нет;ВР099021702;;Нет;;42;;;
76583;розетка 1.56.703;;;;;1.56.703;;;;;;160;Нет;ВР099021704;;Нет;;73;;;
76584;розетка 1.56.705;;;;;1.56.705;;;;;;486;Нет;ВР099021707;;Нет;;42;;;
76586;розетка 1.56.707;;;;;1.56.707;;;;;;447;Нет;ВР099021708;;Нет;;40;;;
76587;розетка 1.56.708;;;;;1.56.708;;;;;;532;Нет;ВР099021709;;Нет;;40;;;
76588;розетка 1.56.709;;;;;1.56.709;;;;;;377;Нет;ВР099021700;;Нет;;40;;;
76589;розетка 1.56.710;;;;;1.56.710;;;;;;600;Нет;ВР099021838;;Нет;;60;;;
78427;  6.51.710;2000;;;;6.51.710;;57;;;;;Нет;ВР099021762;;Нет;;33;;;
78428;  1.51.711;2000;;;;1.51.711;;175;;;;;Нет;ВР099021826;;Нет;;55;;;
78429;  6.53.701;2000;;;;6.53.701;31;90;;;;;Нет;ВР099021767;;Нет;;;;;
78430;  6.53.702;2000;;;;6.53.702;26;70;;;;;Нет;ВР099021763;;Нет;;;;;
78431;  6.53.703;2000;;;;6.53.703;34;101;;;;;Нет;ВР099021764;;Нет;;;;;
78432;  6.53.704;2000;;;;6.53.704;40;120;;;;;Нет;ВР099021765;;Нет;;;;;
78433;  6.53.705;2000;;;;6.53.705;19;90;;;;;Нет;ВР099021766;;Нет;;;;;
79707;  6.50.719;2000;;;;6.50.719;120;43;;;;;Нет;ВР099022047;;Нет;;;;;
83144;плинтус 1.53.111 гибкий;2000;;;;1.53.111;;65;20;;;;Да;ВР099021150;;Нет;;;;;
84138;карниз 1.50.285 гибкий;2000;;;;1.50.285;109;144;;;;;Да;ВР002028719;;Нет;;;2500;2500;
84701;молдинг 1.51.366;2000;;;;1.51.366;;67;;;;;Нет;ВР002028176;;Нет;;9;;;
93666;база 1.54.060;;110;299;;1.54.060;;;;;;;Нет;ВР099021539;;Нет;;30;;;
93667;база 1.54.070;;110;300;;1.54.070;;;;;;;Нет;ЧХ099039581;;Нет;;30;;;
93749;база 1.54.060;;110;299;;1.54.060;;;;;;;Нет;ВР099021539;;Нет;;30;;;
93750;база 1.54.070;;110;300;;1.54.070;;;;;;;Нет;ЧХ099039581;;Нет;;30;;;
98517;элемент 1.65.501;2000;60;60;;1.65.501;;;;;;;Нет;ВР099022021;;Нет;;;;;
98518;элемент 1.65.502;2000;48;60;;1.65.502;;;;;;;Нет;ВР099022030;;Нет;;;;;
98519;элемент 1.65.503;2000;33;60;;1.65.503;;;;;;;Нет;ВР099022031;;Нет;;;;;
99041;молдинг 1.51.518;2040;;;;1.51.518;;259;;;;;Нет;ВР099021932;;Нет;;33;;;
99042;молдинг 1.51.518;2040;;;;1.51.518;;259;;;;;Нет;ВР099021932;;Нет;;33;;;
99043;потолочная панель 1.57.502;;147;147;;1.57.502;;;;;;;Нет;ВР099021723;;Нет;;33;;;
99044;потолочная панель 1.57.503;;292;292;;1.57.503;;;;;;;Нет;ВР099021724;;Нет;;60;;;
99045;потолочная панель 1.57.504;;250;208;;1.57.504;;;;;;;Нет;ВР099021739;;Нет;;24;;;
104199;карниз 6.50.108;2000;;;;6.50.108;115;117;;;;;Нет;ВР099020992;;Нет;;;;;
104753;молдинг 1.51.383 гибкий;2000;;;;1.51.383;;75;;;;;Да;ВР099020816;;Нет;;23;550;550;3000
109457;розетка 1.56.512;;;124;;1.56.512;;;;;;123;Нет;ВР099022003;;Нет;;;;;
126248;карниз 1.50.229 гибкий;2000;;;;1.50.229;48;119;;;;;Да;ВР099021127;;Нет;;;3500;;
126269;карниз 1.50.624 гибкий;2000;;;;1.50.624;120;199;;;;;Да;ВР099021481;;Нет;;;4000;;
127537; 1.51.701 гибкий;2000;;;;1.51.701;;109;;;;;Да;ВР099021505;;Нет;;31;3500;4000;>5000
142167;арочный элемент 1.61.511;2020;;;;1.61.511;;102;;;;;Нет;ВР099022127;;Нет;99;64;;;
150861;"Клей монтажный Европласт 290&nbsp;мл.";;;;;EB05.M.290;;;;;;;Нет;ВР001023963;;Нет;;;;;
150862;"Клей стыковочный Европласт 80&nbsp;мл.";;;;;EB06.S.80;;;;;;;Нет;ВР001023964;;Нет;;;;;
