IE_XML_ID;IE_NAME;IE_PREVIEW_TEXT;IE_DETAIL_TEXT;IP_PROP726;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP142;IP_PROP143;IP_PROP145;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP157;IP_PROP158;IP_PROP159;IP_PROP160;IP_PROP161;IP_PROP162;IP_PROP163;IP_PROP164;IP_PROP165;IP_PROP166;IP_PROP167;IP_PROP409;IP_PROP410;IP_PROP411;IP_PROP412;IP_PROP413;IP_PROP414;IP_PROP446;IP_PROP544;IP_PROP545;IP_PROP546;IP_PROP547;IP_PROP580;IP_PROP596;IP_PROP612;IP_PROP616;IP_PROP617;IP_PROP619;IP_PROP620;IP_PROP659;IP_PROP660;IP_PROP661;IP_PROP662;IP_PROP670;IP_PROP705;IP_PROP732;IP_PROP733;IP_PROP746;IP_PROP747;IP_PROP748;IP_PROP749;IP_PROP408;IP_PROP618;IP_PROP149;IP_PROP180;IP_PROP183;IP_PROP181;IP_PROP182;IP_PROP146;IP_PROP147;IP_PROP148;IP_PROP252;IP_PROP253;IP_PROP254;IP_PROP255;IP_PROP256;IP_PROP257;IP_PROP258;IP_PROP565;IP_PROP600;IP_PROP706;IP_PROP707
5262;капитель;;;;;470;181;80;1.21.006;;;;;;;N;N;;ВР000001927;КАПИТЕЛЬ 1.21.006;;10;30;N;;;N;N;Y;N;N;N;;N;N;N;N;;;;;;;;1000;N;;;2410;;;;;;;;N;N;;;;;;;;;105,23;13316;926;669;15700;34,71;34,71;113,8;419324;214;44,4
5263;капитель;;;;;345;219;95;1.21.007;;;;;;;N;N;;ВР000001389;КАПИТЕЛЬ 1.21.007;;10;24,75;N;;;N;N;Y;N;N;N;;N;N;N;N;;;;;;;;1000;N;;;2283;;;;;;;;N;N;;;;;;;;;99,72;12626;878;634;14900;33,02;33,02;107,8;397254;179;44,4
5264;ствол;;;;;;2295;;1.12.020;;;;;;250;N;N;;ВР000005788;СТВОЛ 1.12.020;;10;0;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;4400;N;;;21326;;;;;;;;N;N;;;;;;;;;931,86;117944;8205;5915;138800;307,87;307,87;1007,8;3711621;;44,4
5265;ствол;;;;;;2296;;1.12.010;;;;;;251;N;N;;ВР000004146;СТВОЛ 1.12.010;;10;0;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;4400;N;;;21326;;;;;;;;N;N;;;;;;;;;931,86;117944;8205;5915;138800;307,87;307,87;1007,8;3711621;;44,4
5266;ствол;;;N;;;2300;;1.12.030;;;;;;302;N;N;;ВР000002050;СТВОЛ 1.12.030;;10;0;N;N;;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;4950;N;;;27161;N;;;;Y;;8;N;N;;;N;N;N;;;;1186,87;150217;10450;7534;176800;391,93;391,93;1283,4;4727314;;44,4
5267;ствол;;;;;;1955;;1.12.050;;;;;;199;N;N;;ВР001003796;СТВОЛ 1.12.050;;10;0;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;3850;N;;;12560;;;;;;;;N;N;;;;;;;;;548,77;69458;4830;3484;81700;181,38;181,38;593,3;2185874;;44,4
5268;ствол;;;;;;1826;;1.12.060;;;;;;161;N;N;;ВР001021829;СТВОЛ 1.12.060;;10;0;N;N;;N;N;N;N;N;N;N;N;N;N;N;;;;;;;;3300;N;;;11467;;;;;;;;N;N;;;N;N;N;;;;501,07;63414;4412;3182;74600;165,52;165,52;541,8;1996075;;44,4
5269;ствол;;;;;;2472;;1.12.061;;;;;;160;N;N;;ВР001021830;СТВОЛ 1.12.061;;10;0;N;N;;N;N;N;N;N;N;N;N;N;N;N;;;;;;;;4950;N;;;15489;;;;;;;;N;N;;;N;N;N;;;;676,76;85652;5959;4297;100800;223,41;223,41;731,8;2695437;;44,4
5270;ствол;;;;;;1751;;1.12.080;;;;;;157;N;N;;ВР001021833;СТВОЛ 1.12.080;;10;0;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;3300;N;;;11467;;;;;;;;N;N;;;;;;;;;501,07;63414;4412;3182;74600;165,52;165,52;541,8;1996075;;44,4
5271;ствол;;;;;;2399;;1.12.081;;;;;;156;N;N;;ВР001021834;СТВОЛ 1.12.081;;10;0;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;4950;N;;;15489;;;;;;;;N;N;;;;;;;;;676,76;85652;5959;4297;100800;223,41;223,41;731,8;2695437;;44,4
5272;ствол;;;;;;1870;;1.12.070;;;;;;159;N;N;;ВР001021831;СТВОЛ 1.12.070;;10;0;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;3300;N;;;11467;;;;;Y;;6;N;N;;;;;;;;;501,07;63414;4412;3182;74600;165,52;165,52;541,8;1996075;;44,4
5273;ствол;;;;;;2517;;1.12.071;;;;;;158;N;N;;ВР001021832;СТВОЛ 1.12.071;;10;0;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;4950;N;;;15489;;;;;Y;;7;N;N;;;;;;;;;676,76;85652;5959;4297;100800;223,41;223,41;731,8;2695437;;44,4
5274;ствол;;;;;156;1752;78;1.16.080;;;;;;;N;N;;ВР001005244;СТВОЛ 1.16.080;;10;73,05;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;2200;N;;;5735;;;;;;;;N;N;;;;;;;;;250,63;31717;2207;1592;37500;82,75;82,75;270,9;998528;521;44,4
5275;ствол;;;;;155;2401;79;1.16.081;;;;;;;N;N;;ВР001005245;СТВОЛ 1.16.081;;10;85,2;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;2200;N;;;7748;;;;;;;;N;N;;;;;;;;;338,45;42846;2979;2149;50400;111,91;111,91;366;1348209;607;44,4
5276;ствол;;;N;;303;2298;152;1.16.030;;;;;;;N;N;;ВР000002066;СТВОЛ 1.16.030;;10;85,2;N;N;;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;3850;N;;;12462;N;;;;Y;;11;N;N;;;N;N;N;;;;544,44;68921;4794;3457;81000;180,1;180,1;588,8;2168709;607;44,4
5277;ствол;;;;;160;1873;79;1.16.070;;;;;;;N;N;;ВР001005241;СТВОЛ 1.16.070;;10;73,05;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;2200;N;;;5735;;;;;Y;;13;N;N;;;;;;;;;250,63;31717;2207;1592;37500;82,75;82,75;270,9;998528;521;44,4
5278;ствол;;;;;200;1956;100;1.16.050;;;;;;;N;N;;ВР000004381;СТВОЛ 1.16.050;;10;73,05;N;N;;N;N;N;N;N;N;N;N;N;N;N;;;;;;;;2200;N;;;5619;;;;;;;;N;N;;;N;N;N;;;;245,41;31065;2160;1558;36700;81,03;81,03;265,3;977439;521;44,4
5279;ствол;;;;;162;1827;80;1.16.060;;;;;;;N;N;;ВР001005250;СТВОЛ 1.16.060;;10;73,05;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;2200;N;;;5735;;;;;;;;N;N;;;;;;;;;250,63;31717;2207;1592;37500;82,75;82,75;270,9;998528;521;44,4
5280;ствол;;;;;160;2519;78;1.16.071;;;;;;;N;N;;ВР001005242;СТВОЛ 1.16.071;;10;85,2;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;2200;N;;;7748;;;;;Y;;4;N;N;;;;;;;;;338,45;42846;2979;2149;50400;111,91;111,91;366;1348209;607;44,4
5281;ствол;;;;;251;2298;125;1.16.010;;;;;;;N;N;;ВР000001188;СТВОЛ 1.16.010;;10;85,2;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;3850;N;;;9547;;;;;;;;N;N;;;;;;;;;417,15;52804;3674;2649;62100;138,06;138,06;451,1;1661598;607;44,4
5282;ствол;;;;;250;2345;125;1.16.011;;;;;;;N;N;;ВР001023851;;;10;85,2;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;3850;N;;;9812;;;;;;;;N;N;;;N;N;N;;;;428,68;54262;3775;2722;64000;141,5;141,5;463,5;1707699;607;44,4
5283;ствол;;;;;250;2300;125;1.16.020;;;;;;;N;N;;ВР000004390;СТВОЛ 1.16.020;;10;85,2;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;3850;N;;;9547;;;;;;;;N;N;;;;;;;;;417,15;52804;3674;2649;62100;138,06;138,06;451,1;1661598;607;44,4
5284;ствол;;;;;161;2475;81;1.16.061;;;;;;;N;N;;ВР001005251;СТВОЛ 1.16.061;;10;85,2;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;2200;N;;;7748;;;;;;;;N;N;;;;;;;;;338,45;42846;2979;2149;50400;111,91;111,91;366;1348209;607;44,4
5285;ствол;;;;;134;2000;19;1.22.010;;;;;;;N;N;;ВР000001184;СТВОЛ 1.22.010;;10;71,7;N;N;;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;1100;N;;;2944;;;;;;;;N;N;;;N;N;N;;;;128,65;16290;1133;818;19200;42,45;42,45;139;512506;514;44,4
5286;ствол;;;;;283;2000;41;1.22.020;;;;;;;N;N;;ВР000001484;СТВОЛ 1.22.020;;10;71,7;N;N;;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;1650;N;;;4645;;;;;;;;N;N;;;N;N;N;;;;202,93;25692;1786;1289;30300;67,32;67,32;219,4;808238;514;44,4
5287;ствол;;;;;194;2000;20;1.22.030;;;;;;;N;N;;ВР000001287;СТВОЛ 1.22.030;;10;71,7;N;N;;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;1100;N;;;3545;;;;;;;;N;N;;;N;N;N;;;;154,86;19610;1362;984;23200;51,45;51,45;167,3;616969;514;44,4
5288;ствол;;;;;268;2295;30;1.22.200;;;;;;;N;N;;ВР000004307;СТВОЛ 1.22.200;;10;71,7;N;N;;N;N;Y;N;N;N;;N;N;N;N;;;;;;;;2200;N;;;5331;;;;;;;;N;N;;;N;N;N;;;;232,85;29472;2050;1479;34700;77,19;77,19;251,7;927415;514;44,4
5289;ствол;;;;;290;2000;30;1.22.040;;;;;;;N;N;;ВР000001446;СТВОЛ 1.22.040;;10;71,7;N;;;N;N;Y;N;N;N;;N;N;N;N;;;;;;;;1100;N;;;3768;;;;;;;;N;N;;;;;;;;;164,64;20838;1448;1046;24500;54,46;54,46;178;655713;514;44,4
5290;кольцо;;;;;;;;1.11.100;;;;;;279;N;N;;ВР000002416;КОЛЬЦО 1.11.100;;7;0;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;300;N;;;360;;;;;;;;N;N;26;;;;;;;;15,66;1977;137;100;2400;5,14;5,14;16,9;62776;;31,1
5291;кольцо;;;;;;;;1.11.200;;;;;;279;N;N;;ВР000002396;КОЛЬЦО 1.11.200;;10;0;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;300;N;;;360;;;;;;;;N;N;26;;;;;;;;15,66;1977;137;100;2400;5,14;5,14;16,9;62776;;44,4
5292;кольцо;;;;;;;;1.11.300;;;;;;297;N;N;;ВР000005433;КОЛЬЦО 1.11.300;;7;0;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;300;N;;;521;;;;;;;;N;N;44;;;;;;;;22,63;2879;200;145;3300;7,72;7,72;24,4;90241;;31,1
5293;кольцо;;;;;;;138;1.15.100;;;;;;279;N;N;;ВР000002417;ПОЛУКОЛЬЦО 1.15.100;;10;14;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;100;N;;;182;;;;;;;;N;N;26;;;;;;;;7,9;998;69;51;1200;2,99;2,99;8,5;31879;100;44,4
5294;кольцо;;;;;;;138;1.15.200;;;;;;279;N;N;;ВР000002408;ПОЛУКОЛЬЦО 1.15.200;;10;14;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;100;N;;;182;;;;;;;;N;N;26;;;;;;;;7,9;998;69;51;1200;2,99;2,99;8,5;31879;100;44,4
5295;кольцо;;;;;;;147;1.15.300;;;;;;297;N;N;;ВР001003054;ПОЛУКОЛЬЦО 1.15.300;;10;14;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;100;N;;;267;;;;;;;;N;N;45;;;;;;;;11,67;1478;102;74;1900;3,85;3,85;12,5;46591;100;44,4
5296;база;;;;;214;118;214;1.13.900;;;;;;;N;N;;ВР001021837;БАЗА 1.13.900;;10;15;N;N;;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;;;;1650;N;;;5214;;;;;;;;N;N;;;N;N;N;;;;227,77;28839;2005;1446;34000;75,47;75,47;246,2;907307;107;44,4
5297;база;;;;;459;697;459;1.13.300;;;;;;;N;N;;ВР000002088;БАЗА 1.13.300;;10;15;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;4950;N;;;19640;;;;;Y;;7;N;N;;;;;;;;;858,2;108619;7555;5448;127700;283,43;283,43;927,9;3418340;107;44,4
5298;база;;;;;427;169;427;1.13.400;;;;;;;N;N;;ВР000002051;БАЗА 1.13.400;;10;15;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;2750;N;;;8703;;;;;Y;;7;N;N;;;;;;;;;380,22;48122;3348;2414;56800;125,63;125,63;411,1;1514466;107;44,4
5299;база;;;;;218;115;218;1.13.800;;;;;;;N;N;;ВР001021836;БАЗА 1.13.800;;10;15;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;1650;N;;;5214;;;;;Y;;12;N;N;;;;;;;;;227,77;28839;2005;1446;34000;75,47;75,47;246,2;907307;107;44,4
5300;база;;;;;261;110;261;1.13.500;;;;;;;N;N;;ВР001003799;БАЗА 1.13.500;;10;15;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;1650;N;;;5846;;;;;;;;N;N;;;;;;;;;255,29;32312;2247;1622;38000;84,47;84,47;276,1;1017164;107;44,4
5301;база;;;;;391;697;391;1.13.100;;;;;;;N;N;;ВР000001305;БАЗА 1.13.100;;10;15;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;3850;N;;;15152;;;;;;;;N;N;;;;;;;;;662,04;83791;5829;4202;98500;218,68;218,68;715,9;2637075;107;44,4
5302;база;;;;;377;171;377;1.13.200;;;;;;;N;N;;ВР000001289;БАЗА 1.13.200;;10;15;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;2200;N;;;7528;;;;;;;;N;N;;;;;;;;;328,9;41637;2896;2088;49100;108,91;108,91;355,7;1309955;107;44,4
5303;база;;;;;224;115;224;1.13.700;;;;;;;N;N;;ВР001021835;БАЗА 1.13.700;;10;15;N;N;;N;N;N;N;N;N;N;N;N;N;N;;;;;;;;1650;N;;;5111;;;;;;;;N;N;;;N;N;N;;;;223,3;28263;1965;1418;33300;73,75;73,75;241,4;889651;107;44,4
5304;база;;;;;214;119;106;1.17.900;;;;;;;N;N;;ВР001005246;БАЗА 1.17.900;;10;15;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;900;N;;;2608;;;;;;;;N;N;;;;;;;;;113,93;14429;1002;724;17100;37,73;37,73;123,1;454144;107;44,4
5305;база;;;;;454;698;230;1.17.300;;;;;;;N;N;;ВР000002065;БАЗА 1.17.300;;10;15;N;N;;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;;;;2200;N;;;8986;;;;;Y;;6;N;N;;;N;N;N;;;;392,6;49695;3457;2493;58500;129,92;129,92;424,5;1564001;107;44,4
5306;база;;;;;426;170;212;1.17.400;;;;;;;N;N;;ВР000002077;БАЗА 1.17.400;;10;15;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;1100;N;;;3935;;;;;Y;;10;N;N;;;;;;;;;171,88;21759;1514;1092;25600;57,02;57,02;185,8;684648;107;44,4
5307;база;;;;;391;698;193;1.17.100;;;;;;;N;N;;ВР000001186;БАЗА 1.17.100;;10;15;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;1980;N;;;6739;;;;;;;;N;N;;;;;;;;;294,47;37281;2592;1870;43900;97,33;97,33;318,4;1173123;107;44,4
5308;база;;;;;219;115;109;1.17.800;;;;;;;N;N;;ВР001005240;БАЗА 1.17.800;;10;15;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;900;N;;;2608;;;;;Y;;4;N;N;;;;;;;;;113,93;14429;1002;724;17100;37,73;37,73;123,1;454144;107;44,4
5309;база;;;;;260;110;130;1.17.500;;;;;;;N;N;;ВР000004377;БАЗА 1.17.500;;10;15;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;800;N;;;2623;;;;;;;;N;N;;;N;N;N;;;;114,59;14506;1009;728;17200;38,15;38,15;123,9;456596;107;44,4
5310;база;;;;;275;695;140;1.17.600;;;;;;;N;N;;ВР000004378;БАЗА 1.17.600;;10;21;N;N;;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;1650;N;;;4915;;;;;;;;N;N;;;N;N;N;;;;214,69;27170;1890;1364;32000;71,17;71,17;232,1;855321;150;44,4
5311;база;;;;;225;115;112;1.17.700;;;;;;;N;N;;ВР001005252;БАЗА 1.17.700;;10;15;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;900;N;;;2557;;;;;;;;N;N;;;;;;;;;111,72;14141;984;710;16700;36,87;36,87;120,8;445316;107;44,4
5312;база;;;;;378;171;188;1.17.200;;;;;;;N;N;;ВР000001291;БАЗА 1.17.200;;10;15;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;900;N;;;2928;;;;;;;;N;N;;;N;N;N;;;;127,81;16175;1124;812;19100;42,45;42,45;138,1;509073;107;44,4
5313;база;;;;;214;540;55;1.23.100;;;;;;;N;N;;ВР000001185;БАЗА 1.23.100;;10;21;N;;;N;N;Y;N;N;N;;N;N;N;N;;;;;;;;850;N;;;2410;;;;;;;;N;N;;;;;;;;;105,23;13316;926;669;15700;34,71;34,71;113,8;419324;150;44,4
5314;база;;;;;542;372;85;1.23.200;;;;;;;N;N;;ВР000001225;БАЗА 1.23.200;;10;21;N;N;;N;N;Y;N;N;N;N;N;N;N;N;N;N;;;;;;1100;N;;;3445;;;;;;;;N;N;;;N;N;N;;;;150,53;19053;1325;956;22500;49,73;49,73;162,8;599804;150;44,4
5315;база;;;;;300;752;75;1.23.300;;;;;;;N;N;;ВР000001286;БАЗА 1.23.300;;10;21;N;N;;N;N;Y;N;N;N;;N;N;N;N;;;;;;;;850;N;;;2719;;;;;;;;N;N;;;N;N;N;;;;118,78;15043;1044;755;17700;39,45;39,45;128,3;473271;150;44,4
5316;база;;;;;390;905;70;1.23.400;;;;;;;N;N;;ВР000001445;БАЗА 1.23.400;;10;21;N;;;N;N;Y;N;N;N;;N;N;N;N;;;;;;;;1100;N;;;3681;;;;;;;;N;N;;;;;;;;;160,78;20358;1416;1021;23900;53,17;53,17;173,8;640510;150;44,4
5317;база;;;;;578;301;62;1.23.500;;;;;;;N;N;;ВР000002096;БАЗА 1.23.500;;10;21;N;;;N;N;Y;N;N;N;;N;N;N;N;;;;;;;;850;N;;;2643;;;;;;;;N;N;;;;;;;;;115,48;14621;1016;733;17300;38,15;38,15;124,8;460029;150;44,4
5318;пьедестал;;;;;318;645;318;1.14.001;;;;;;;N;N;;ВР001021839;ПЬЕДЕСТАЛ 1.14.001;;;18,75;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;3300;N;;;10155;;;;;;;;N;N;;;N;N;N;;;;443,73;56161;3907;2817;66100;146,65;146,65;479,8;1767532;136;44,4
5319;пьедестал;;;;;312;648;312;1.14.002;;;;;;;N;N;;ВР001021840;ПЬЕДЕСТАЛ 1.14.002;;;18,75;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;3300;N;;;10723;;;;;Y;;5;N;N;;;N;N;N;;;;468,47;59289;4124;2974;69700;154,8;154,8;506,5;1866109;136;44,4
5320;пьедестал;;;;;299;648;299;1.14.003;;;;;;;N;N;;ВР001021841;ПЬЕДЕСТАЛ 1.14.003;;;18,75;N;N;;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;;;;3300;N;;;10723;;;;;;;;N;N;;;N;N;N;;;;468,47;59289;4124;2974;69700;154,8;154,8;506,5;1866109;136;44,4
5321;пьедестал;;;;;317;648;159;1.18.001;;;;;;;N;N;;ВР001005254;ПЬЕДЕСТАЛ 1.18.001;;;18,75;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;2200;N;;;5365;;;;;;;;N;N;;;;;;;;;234,31;29664;2063;1488;34900;77,61;77,61;253,4;933300;136;44,4
5322;пьедестал;;;;;311;679;156;1.18.002;;;;;;;N;N;;ВР001005255;ПЬЕДЕСТАЛ 1.18.002;;;18,75;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;2200;N;;;5084;;;;;Y;;3;N;N;;;;;;;;;222,08;28110;1954;1411;33100;73,31;73,31;240;884747;136;44,4
5323;пьедестал;;;;;299;679;148;1.18.003;;;;;;;N;N;;ВР001005256;ПЬЕДЕСТАЛ 1.18.003;;;18,75;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;2200;N;;;5365;;;;;;;;N;N;;;;;;;;;234,31;29664;2063;1488;34900;77,61;77,61;253,4;933300;136;44,4
5324;база;;;;;96;248;;1.54.010;;;;;;;N;N;;ВР000001172;БАЗА 1.54.010;;7;21;N;N;;N;N;N;N;N;N;N;N;N;N;N;;;;;;;;500;N;;;1138;;;;;;;;N;N;30;5031;N;N;N;;;;49,63;6294;436;316;7500;16,71;16,71;53,6;198137;150;31,1
5324;база;;;;;96;248;;1.54.010;;;;;;;N;N;;ВР000001172;БАЗА 1.54.010;;7;21;N;N;;N;N;N;N;N;N;N;N;N;N;N;;;;;;;;500;N;;;1138;;;;;;;;N;N;30;5041;N;N;N;;;;49,63;6294;436;316;7500;16,71;16,71;53,6;198137;150;31,1
5325;обрамление арок;;;;;134;51;;1.55.003;;;;;;;N;N;;ВР000001173;ОБРАМЛЕНИЕ АРОК 1.55.003;;4;22,5;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;350;N;;;463;;;;;;;;N;N;43;;;;;;;;20,09;2552;177;129;3100;6,86;6,86;21,7;80432;164;17,8
5326;обрамление арок;;;;;231;51;;1.55.004;;;;;;;N;N;;ВР000001388;ОБРАМЛЕНИЕ АРОК 1.55.004;;4;22,5;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;350;N;;;481;;;;;;;;N;N;43;;N;N;N;;;;20,84;2648;183;133;3200;6,86;6,86;22,5;83375;164;17,8
5327;обрамление арок;;;;;648;320;;1.55.001;;;;;;;N;N;;ВР000001163;ОБРАМЛЕНИЕ АРОК 1.55.001;;4;13,5;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;850;N;;;1303;;;;;;;;N;N;25;;N;N;N;;;;56,87;7196;501;362;8500;18,86;18,86;61,5;226581;100;17,8
5328;замковый камень;;;;;93;126;;1.55.005;;;;;;;N;N;;ВР000001174;ОБРАМЛЕНИЕ АРОК 1.55.005;;4;13,5;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;350;N;;;477;;;;;;;;N;N;41;;;;;;;;20,79;2648;183;133;3200;6,86;6,86;22,5;82883;100;17,8
5329;обрамление арок;;;;;648;320;;1.55.002;;;;;;;N;N;;ВР000001164;ОБРАМЛЕНИЕ АРОК 1.55.002;;4;13,5;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;850;N;;;1303;;;;;;;;N;N;25;;N;N;N;;;;56,87;7196;501;362;8500;18,86;18,86;61,5;226581;100;17,8
5330;база;;;;;96;250;;1.54.020;;;;;;;N;N;;ВР000001171;БАЗА 1.54.020;;7;21;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;500;N;;;1031;;;;;Y;;175;N;N;34;5041;N;N;N;;;;44,97;5699;396;286;6800;15;15;48,6;179500;150;31,1
5330;база;;;;;96;250;;1.54.020;;;;;;;N;N;;ВР000001171;БАЗА 1.54.020;;7;21;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;500;N;;;1031;;;;;Y;;175;N;N;34;5031;N;N;N;;;;44,97;5699;396;286;6800;15;15;48,6;179500;150;31,1
5331;боковой элемент;;;;;310;115;;1.54.009;;;;;;;N;N;;ВР000003309;ЭЛЕМЕНТ 1.54.009;;;8,25;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;350;N;;;450;;;;;Y;;38;N;N;11;;;;;;;;19,62;2495;173;126;3100;6,86;6,86;21,2;78470;57;
5332;боковой элемент;;;;;310;115;;1.54.019;;;;;;;N;N;;ВР000003310;ЭЛЕМЕНТ 1.54.019;;5;0;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;350;N;;;450;;;;;Y;;35;N;N;11;;;;;;;;19,62;2495;173;126;3100;6,86;6,86;21,2;78470;;22,2
5333;квадрат;;;;;98;98;;1.54.001;;;;;;;N;N;;ВР000001176;КВАДРАТ 1.54.001;;;7,5;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;300;N;;;412;;;;;;;;N;N;30;;;;;;;;17,88;2265;156;114;2800;6;6;19,2;71604;57;
5334;квадрат;;;;;96;96;;1.54.002;;;;;;;N;N;;ВР000001339;КВАДРАТ 1.54.002;;;7,5;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;300;N;;;398;;;;;;;;N;N;30;;N;N;N;;;;17,26;2188;151;111;2700;6;6;18,6;69151;57;
5335;наличник;;;;1262;;198;;1.54.003;;;;;;;N;N;;ВР000003311;НАЛИЧНИК 1.54.003;;4,84;37,5;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;1100;N;;;1639;;;;;;;;N;N;25;;N;N;N;;;;71,55;9057;629;455;10800;23,57;23,57;77,2;285433;271;21,5
5336;наличник;;;;2000;;238;;1.54.004;;;;;;;N;N;;ВР000003312;НАЛИЧНИК 1.54.004;;7,96;42;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;2000;N;;;2746;;;;;;;;N;N;25;;N;N;N;;;;119,86;15178;1055;761;18000;39,87;39,87;129,5;477685;300;35,4
5337;элемент;;;;;155;119;;1.54.008;;;;;;;N;N;;ВР000003308;ЭЛЕМЕНТ 1.54.008;;;8,25;N;N;;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;350;N;;;463;;;;;Y;;15;N;N;19;;N;N;N;;;;20,13;2552;177;129;3100;6,86;6,86;21,7;80432;57;
5338;элемент;;;;;233;133;;1.54.006;;;;;;;N;N;;ВР000004031;ЭЛЕМЕНТ 1.54.006;;;8,25;N;;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;350;N;;;566;;;;;Y;;14;N;N;28;;;;;;;;24,65;3128;217;158;3700;8,14;8,14;26,5;98577;57;
5339;элемент;;;;;325;136;;1.54.005;;;;;;;N;N;;ВР000003307;ЭЛЕМЕНТ 1.54.005;;;8,25;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;350;N;;;545;;;;;Y;;12;N;N;19;;N;N;N;;;;23,76;3013;208;151;3500;8,14;8,14;25,6;94654;57;
5340;элемент;;;;;156;116;;1.54.007;;;;;;;N;N;;ВР000004048;ЭЛЕМЕНТ 1.54.007;;;8,25;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;350;N;;;446;;;;;Y;;24;N;N;11;;N;N;N;;;;19,47;2476;172;125;2900;6,43;6,43;21,1;77979;57;
5341;элемент;;;;;728;116;;1.54.012;;;;;;;N;N;;ВР000002570;ЭЛЕМЕНТ 1.54.012;;11;0;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;550;N;;;1127;;;;;Y;;6;N;N;9;;N;N;N;;;;49,16;6236;432;313;7300;16,29;16,29;53;196174;79;
