IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP143;IP_PROP145;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP162;IP_PROP149;IP_PROP146;IP_PROP147;IP_PROP148;CV_PRICE_1;IP_PROP706;IP_PROP707;IC_GROUP0;IC_GROUP1;IC_GROUP2
5866;молдинг 1.51.345;1.51.345;N;2000;;;;;94;;;;;;22;;;;1965.00;500;10,1;Интерьерный декор;молдинги;
5867;молдинг 1.51.357;1.51.357;N;2000;;;;;48;;;;;;12;;;;1183.00;500;4,4;Интерьерный декор;молдинги;
5868;молдинг 1.51.358;1.51.358;N;2000;;;;;82;;;;;;18;;;;1102.00;500;8,6;Интерьерный декор;молдинги;
5869;молдинг 1.51.361;1.51.361;N;2000;;;;;51;;;;;;28;;;;767.00;500;8,4;Интерьерный декор;молдинги;
5870;молдинг 1.51.381;1.51.381;N;2000;;;;;193;;;;;;24;;;;3028.00;500;21,8;Интерьерный декор;молдинги;
5871;молдинг 1.51.345 гибкий;1.51.345;Y;2000;;;;;94;;;;;;22;550;550;1500;3929.00;500;10,1;Интерьерный декор;гибкие молдинги;
5872;молдинг 1.51.357 гибкий;1.51.357;Y;2000;;;;;48;;;;;;12;550;550;1500;2364.00;500;4,4;Интерьерный декор;гибкие молдинги;
5873;молдинг 1.51.358 гибкий;1.51.358;Y;2000;;;;;82;;;;;;18;550;550;2000;2204.00;500;8,6;Интерьерный декор;гибкие молдинги;
5874;молдинг 1.51.361 гибкий;1.51.361;Y;2000;;;;;51;;;;;;28;550;550;1500;1533.00;500;8,4;Интерьерный декор;гибкие молдинги;
5875;молдинг 1.51.381 гибкий;1.51.381;Y;2000;;;;;193;;;;;;24;550;550;3500;6054.00;500;21,8;Интерьерный декор;гибкие молдинги;
5876;архитрав 1.26.001;1.26.001;N;2000;83;130;;;;;;;;;;;;;1932.00;550;38,9;Интерьерный декор;архитравы;
5877;архитрав 1.26.002;1.26.002;N;2000;89;130;;;;;;;;;;;;;1932.00;550;37,1;Интерьерный декор;архитравы;
5878;архитрав 1.26.003;1.26.003;N;2000;91;130;;;;;;;;;;;;;1979.00;550;39,4;Интерьерный декор;архитравы;
5879;розетка 1.56.036;1.56.036;N;;;;;;;;;;886;;62;;;;5863.00;336;;Интерьерный декор;розетки;
5880;база 1.13.600;1.13.600;N;;276;695;276;;;;;;;;;;;;10523.00;143;31,1;Интерьерный декор;составные элементы;
5881;ниша 1.61.101;1.61.101;N;;417;755;;;;;;;;;113;;;;3863.00;193;;Интерьерный декор;ниши;
5885;сандрик 1.63.001;1.63.001;N;1280;;146;;;;;;;;;57;;;;3329.00;271;17,8;Интерьерный декор;сандрики;
5886;сандрик 1.63.002;1.63.002;N;1280;;146;;;;;;;;;57;;;;3131.00;271;17,8;Интерьерный декор;сандрики;
5887;карниз 4.02.201;4.02.201;N;2000;268;250;;;;;;;;;;;;;13422.00;833;119;Фасадный декор;антаблементы;карнизы
5888;карниз 4.01.201;4.01.201;N;2000;280;276;;;;;;;;;;;;;13615.00;833;136;Фасадный декор;антаблементы;карнизы
5889;карниз 4.01.101;4.01.101;N;2000;353;251;;;;;;;;;;;;;11669.00;833;159;Фасадный декор;антаблементы;карнизы
5890;карниз 4.01.301;4.01.301;N;2000;303;296;;;;;;;;;;;;;12644.00;833;100;Фасадный декор;антаблементы;карнизы
5891;карниз 4.32.202;4.32.202;N;2000;190;174;;;;;;;;;;;;;9726.00;833;68;Фасадный декор;антаблементы;карнизы
5892;карниз 4.01.103;4.01.103;N;2000;360;263;;;;;;;;;;;;;17505.00;833;271;Фасадный декор;антаблементы;карнизы
5893;карниз 4.31.301;4.31.301;N;2000;254;198;;;;;;;;;;;;;11669.00;833;69;Фасадный декор;антаблементы;карнизы
5894;карниз 4.32.201;4.32.201;N;2000;190;173;;;;;;;;;;;;;9726.00;833;80;Фасадный декор;антаблементы;карнизы
5895;карниз 4.81.002;4.81.002;N;2000;108;365;;;;;;;;;;;;;8753.00;833;72;Фасадный декор;антаблементы;карнизы
5896;карниз 4.32.302;4.32.302;N;2000;204;194;;;;;;;;;;;;;8948.00;833;49;Фасадный декор;антаблементы;карнизы
5897;карниз 4.01.202;4.01.202;N;2000;282;276;;;;;;;;;;;;;14589.00;833;137;Фасадный декор;антаблементы;карнизы
5898;карниз 4.01.302;4.01.302;N;2000;305;296;;;;;;;;;;;;;13615.00;833;95;Фасадный декор;антаблементы;карнизы
5899;карниз 4.02.101;4.02.101;N;2000;307;253;;;;;;;;;;;;;14589.00;833;127;Фасадный декор;антаблементы;карнизы
5900;карниз 4.31.101;4.31.101;N;2000;309;178;;;;;;;;;;;;;15171.00;833;165;Фасадный декор;антаблементы;карнизы
5901;карниз 4.31.201;4.31.201;N;2000;249;170;;;;;;;;;;;;;9726.00;734;80;Фасадный декор;антаблементы;карнизы
5902;карниз 4.31.202;4.31.202;N;2000;248;171;;;;;;;;;;;;;10699.00;734;80;Фасадный декор;антаблементы;карнизы
5903;карниз 4.31.302;4.31.302;N;2000;254;200;;;;;;;;;;;;;9726.00;833;69;Фасадный декор;антаблементы;карнизы
5904;карниз 4.32.101;4.32.101;N;2000;201;166;;;;;;;;;;;;;7780.00;833;70;Фасадный декор;антаблементы;карнизы
5905;карниз 4.32.301;4.32.301;N;2000;203;195;;;;;;;;;;;;;9726.00;833;48;Фасадный декор;антаблементы;карнизы
5906;карниз 4.81.001;4.81.001;N;2000;95;288;;;;;;;;;;;;;7199.00;833;48;Фасадный декор;антаблементы;карнизы
5907;карниз 4.02.301;4.02.301;N;2000;291;270;;;;;;;;;;;;;14589.00;833;142;Фасадный декор;антаблементы;карнизы
5908;фриз 4.03.101;4.03.101;N;2000;30;243;;;;;;;;;;;;;6811.00;833;60;Фасадный декор;антаблементы;фризы
5909;фриз 4.03.102;4.03.102;N;2000;70;235;;;;;;;;;;;;;6615.00;833;61;Фасадный декор;антаблементы;фризы
5910;фриз 4.03.201;4.03.201;N;2000;30;217;;;;;;;;;;;;;4865.00;833;47;Фасадный декор;антаблементы;фризы
5911;фриз 4.03.202;4.03.202;N;2000;62;191;;;;;;;;;;;;;5448.00;833;50;Фасадный декор;антаблементы;фризы
5912;фриз 4.03.301;4.03.301;N;2000;42;197;;;;;;;;;;;;;3503.00;833;20;Фасадный декор;антаблементы;фризы
5913;фриз 4.33.301;4.33.301;N;2000;83;129;;;;;;;;;;;;;3503.00;833;28;Фасадный декор;антаблементы;фризы
5914;фриз 4.03.302;4.03.302;N;2000;74;170;;;;;;;;;;;;;5448.00;833;55;Фасадный декор;антаблементы;фризы
5915;фриз 4.33.101;4.33.101;N;2000;92;162;;;;;;;;;;;;;5836.00;833;70;Фасадный декор;антаблементы;фризы
5916;фриз 4.33.102;4.33.102;N;2000;42;164;;;;;;;;;;;;;2921.00;833;43;Фасадный декор;антаблементы;фризы
5917;фриз 4.33.201;4.33.201;N;2000;80;145;;;;;;;;;;;;;6811.00;833;40;Фасадный декор;антаблементы;фризы
5918;фриз 4.33.202;4.33.202;N;2000;42;145;;;;;;;;;;;;;3699.00;833;27;Фасадный декор;антаблементы;фризы
5919;архитрав 4.04.201;4.04.201;N;2000;70;188;;;;;;;;;;;;;4865.00;833;34;Фасадный декор;антаблементы;архитравы
5920;архитрав 4.34.201;4.34.201;N;2000;109;125;;;;;;;;;;;;;4475.00;734;42;Фасадный декор;антаблементы;архитравы
5921;архитрав 4.34.202;4.34.202;N;2000;67;124;;;;;;;;;;;;;3891.00;734;42;Фасадный декор;антаблементы;архитравы
5922;архитрав 4.04.101;4.04.101;N;2000;56;168;;;;;;;;;;;;;3891.00;833;57;Фасадный декор;антаблементы;архитравы
5923;архитрав 4.04.102;4.04.102;N;2000;90;152;;;;;;;;;;;;;5253.00;833;57;Фасадный декор;антаблементы;архитравы
5924;архитрав 4.04.202;4.04.202;N;2000;96;168;;;;;;;;;;;;;6226.00;734;51;Фасадный декор;антаблементы;архитравы
5925;архитрав 4.04.301;4.04.301;N;2000;65;207;;;;;;;;;;;;;3699.00;833;23;Фасадный декор;антаблементы;архитравы
5926;архитрав 4.04.302;4.04.302;N;2000;95;173;;;;;;;;;;;;;6226.00;734;41;Фасадный декор;антаблементы;архитравы
5927;архитрав 4.34.101;4.34.101;N;2000;108;112;;;;;;;;;;;;;5836.00;734;63;Фасадный декор;антаблементы;архитравы
5928;архитрав 4.34.102;4.34.102;N;2000;59;112;;;;;;;;;;;;;3503.00;734;30;Фасадный декор;антаблементы;архитравы
5929;архитрав 4.34.301;4.34.301;N;2000;100;137;;;;;;;;;;;;;4865.00;734;38;Фасадный декор;антаблементы;архитравы
5930;архитрав 4.34.302;4.34.302;N;2000;67;137;;;;;;;;;;;;;3503.00;734;38;Фасадный декор;антаблементы;архитравы
5931;балясина 4.71.101;4.71.101;N;;120;784;120;;;;;;;;;;;;2921.00;;35,6;Фасадный декор;балюстрады;балясины
5932;балясина 4.71.201;4.71.201;N;;90;790;90;;;;;;;;;;;;2530.00;;35,6;Фасадный декор;балюстрады;балясины
5933;столб 4.75.101;4.75.101;N;;222;1020;222;;;;;;;;;;;;9726.00;536;;Фасадный декор;балюстрады;столбы
5934;столб 4.75.201;4.75.201;N;;182;1019;182;;;;;;;;;;;;7780.00;536;;Фасадный декор;балюстрады;столбы
5935;крышка (пирамида) 4.76.101;4.76.101;N;;269;82;269;;;;;;;;;;;;1558.00;;17,8;Фасадный декор;балюстрады;крышки столба
5936;крышка (пирамида) 4.76.201;4.76.201;N;;219;70;219;;;;;;;;;;;;880.00;;17,8;Фасадный декор;балюстрады;крышки столба
5937;крышка столба (плоская) 4.73.101;4.73.101;N;;269;55;270;;;;;;;;;;;;1270.00;;17,8;Фасадный декор;балюстрады;крышки столба
5938;крышка столба (плоская) 4.73.201;4.73.201;N;;220;46;220;;;;;;;;;;;;975.00;;17,8;Фасадный декор;балюстрады;крышки столба
5939;крышка (шар) 4.77.101;4.77.101;N;;;230;;;;;;;179;;;;;;1558.00;;75,6;Фасадный декор;балюстрады;крышки столба
5940;крышка (шар) 4.77.201;4.77.201;N;;;195;;;;;;;149;;;;;;1270.00;;75,6;Фасадный декор;балюстрады;крышки столба
5941;основание 4.74.101;4.74.101;N;;3000;100;180;;;;;;;;;;;;16532.00;679;44,4;Фасадный декор;балюстрады;основания
5942;основание 4.74.201;4.74.201;N;;3000;89;140;;;;;;;;;;;;13615.00;679;44,4;Фасадный декор;балюстрады;основания
5943;поручень 4.72.101;4.72.101;N;3000;189;111;;;;;;;;;;;;;14200.00;;44,4;Фасадный декор;балюстрады;поручни
5944;поручень 4.72.201;4.72.201;N;3000;152;102;;;;;;;;;;;;;12644.00;;44,4;Фасадный декор;балюстрады;поручни
5945;наличник 4.84.001;4.84.001;N;2000;183;;50;;;;;;;;;;;;4865.00;734;38;Фасадный декор;оконные обрамления;наличники
5946;наличник 4.84.002;4.84.002;N;2300;160;;40;;;;;;;;;;;;4197.00;734;27;Фасадный декор;оконные обрамления;наличники
5947;наличник 4.84.003;4.84.003;N;2300;140;;37;;;;;;;;;;;;3237.00;734;22;Фасадный декор;оконные обрамления;наличники
5948;наличник 4.84.051;4.84.051;N;2300;183;;50;;;;;;;;;;;;5058.00;734;38;Фасадный декор;оконные обрамления;наличники
5949;наличник 4.84.052;4.84.052;N;2000;160;;40;;;;;;;;;;;;4006.00;734;27;Фасадный декор;оконные обрамления;наличники
5950;наличник 4.84.053;4.84.053;N;2000;140;;37;;;;;;;;;;;;3057.00;734;22;Фасадный декор;оконные обрамления;наличники
5951;арочное обрамление 4.87.031;4.87.031;N;;1140;1116;50;;;;;;;750;;;;;4475.00;357;31,1;Фасадный декор;оконные обрамления;арочные обрамления
5952;арочное обрамление 4.87.032;4.87.032;N;;1021;1023;40;;;;;;;700;;;;;3601.00;357;31,1;Фасадный декор;оконные обрамления;арочные обрамления
5953;арочное обрамление 4.87.033;4.87.033;N;;882;890;37;;;;;;;600;;;;;2336.00;357;31,1;Фасадный декор;оконные обрамления;арочные обрамления
5954;замковый камень 4.85.001;4.85.001;N;;293;282;65;;;;;;;;;;;;1327.00;86;22,7;Фасадный декор;оконные обрамления;замковые камни
5955;замковый камень 4.85.002;4.85.002;N;;221;232;68;;;;;;;;;;;;1169.00;86;22,7;Фасадный декор;оконные обрамления;замковые камни
5956;замковый камень 4.85.003;4.85.003;N;;200;211;51;;;;;;;;;;;;1169.00;86;22,7;Фасадный декор;оконные обрамления;замковые камни
5957;подоконный элемент 4.82.001;4.82.001;N;2000;;160;100;;;;;;;;;;;;5836.00;734;56;Фасадный декор;оконные обрамления;подоконные элементы
5958;подоконный элемент 4.82.002;4.82.002;N;2000;;125;94;;;;;;;;;;;;3891.00;734;45;Фасадный декор;оконные обрамления;подоконные элементы
5959;подоконный элемент 4.82.003;4.82.003;N;2000;;110;86;;;;;;;;;;;;3891.00;734;39;Фасадный декор;оконные обрамления;подоконные элементы
5960;подоконный элемент 4.82.101;4.82.101;N;2000;;105;48;;;;;;;;;;;;2823.00;734;21;Фасадный декор;оконные обрамления;подоконные элементы
5961;подоконный элемент 4.82.201;4.82.201;N;2000;;94;60;;;;;;;;;;;;2921.00;734;22;Фасадный декор;оконные обрамления;подоконные элементы
5962;подоконный элемент 4.82.202;4.82.202;N;2000;;94;52;;;;;;;;;;;;2921.00;734;21;Фасадный декор;оконные обрамления;подоконные элементы
5963;подоконный элемент 4.82.301;4.82.301;N;2000;;109;62;;;;;;;;;;;;2921.00;734;22;Фасадный декор;оконные обрамления;подоконные элементы
5964;подоконный элемент 4.82.302;4.82.302;N;2000;;109;54;;;;;;;;;;;;2921.00;734;20;Фасадный декор;оконные обрамления;подоконные элементы
