IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP160;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP143;IP_PROP145;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP162;IP_PROP149;IP_PROP146;IP_PROP147;IP_PROP148;CV_PRICE_1;IC_GROUP0;IC_GROUP1;IC_GROUP2
4774;карниз 1.50.114;1.50.114;Нет;ВР000001360;2000;;;;30;66;;;;;;;;;;819.00;Интерьерный декор;карнизы;
4775;карниз 1.50.115;1.50.115;Нет;ВР000001045;2000;;;;46;49;;;;;;;;;;660.00;Интерьерный декор;карнизы;
4776;карниз 1.50.116;1.50.116;Нет;ВР000001487;2000;;;;100;99;;;;;;;;;;1667.00;Интерьерный декор;карнизы;
4777;карниз 1.50.117;1.50.117;Нет;ВР000001046;2000;;;;105;156;;;;;;;;;;1753.00;Интерьерный декор;карнизы;
4778;карниз 1.50.118;1.50.118;Нет;ВР000001868;2000;;;;132;130;;;;;;;;;;1850.00;Интерьерный декор;карнизы;
4779;карниз 1.50.119;1.50.119;Нет;ВР000001858;2000;;;;56;117;;;;;;;;;;910.00;Интерьерный декор;карнизы;
4780;карниз 1.50.120;1.50.120;Нет;ВР000001867;2000;;;;122;143;;;;;;;;;;1899.00;Интерьерный декор;карнизы;
4781;карниз 1.50.121;1.50.121;Нет;ВР000001047;2000;;;;50;100;;;;;;;;;;891.00;Интерьерный декор;карнизы;
4782;карниз 1.50.122;1.50.122;Нет;ВР000001048;2000;;;;40;50;;;;;;;;;;585.00;Интерьерный декор;карнизы;
4783;карниз 1.50.100;1.50.100;Нет;ВР000001042;2000;;;;55;64;;;;;;;;;;820.00;Интерьерный декор;карнизы;
4784;карниз 1.50.102;1.50.102;Нет;ВР000005632;2000;;;;75;72;;;;;;;;;;651.00;Интерьерный декор;карнизы;
4785;карниз 1.50.103;1.50.103;Нет;ВР000005166;2000;;;;50;50;;;;;;;;;;656.00;Интерьерный декор;карнизы;
4786;карниз 1.50.104;1.50.104;Нет;ВР000001293;2000;;;;77;114;;;;;;;;;;1621.00;Интерьерный декор;карнизы;
4787;карниз 1.50.105;1.50.105;Нет;ВР000005167;2000;;;;63;60;;;;;;;;;;799.00;Интерьерный декор;карнизы;
4788;карниз 1.50.106;1.50.106;Нет;ВР000005174;2000;;;;90;72;;;;;;;;;;863.00;Интерьерный декор;карнизы;
4789;карниз 1.50.107;1.50.107;Нет;ВР000005326;2000;;;;108;148;;;;;;;;;;1704.00;Интерьерный декор;карнизы;
4790;карниз 1.50.109;1.50.109;Нет;ВР000002930;2000;;;;188;84;;;;;;;;;;1850.00;Интерьерный декор;карнизы;
4791;карниз 1.50.110;1.50.110;Нет;ВР000002931;2000;;;;192;162;;;;;;;;;;2094.00;Интерьерный декор;карнизы;
4792;карниз 1.50.111;1.50.111;Нет;ВР000001285;2000;;;;116;111;;;;;;;;;;1714.00;Интерьерный декор;карнизы;
4793;карниз 1.50.112;1.50.112;Нет;ВР000001043;2000;;;;38;76;;;;;;;;;;850.00;Интерьерный декор;карнизы;
4794;карниз 1.50.113;1.50.113;Нет;ВР000001044;2000;;;;80;84;;;;;;;;;;901.00;Интерьерный декор;карнизы;
4795;карниз 1.50.123;1.50.123;Нет;ВР000001718;2000;;;;30;30;;;;;;;;;;605.00;Интерьерный декор;карнизы;
4796;карниз 1.50.124;1.50.124;Нет;ВР000001972;2000;;;;57;115;;;;;;;;;;1547.00;Интерьерный декор;карнизы;
4797;карниз 1.50.125;1.50.125;Нет;ВР000002129;2000;;;;87;91;;;;;;;;;;1270.00;Интерьерный декор;карнизы;
4798;карниз 1.50.126;1.50.126;Нет;ВР001003726;2000;;;;95;91;;;;;;;;;;890.00;Интерьерный декор;карнизы;
4799;карниз 1.50.127;1.50.127;Нет;ВР000002929;2000;;;;47;90;;;;;;;;;;863.00;Интерьерный декор;карнизы;
4800;карниз 1.50.128;1.50.128;Нет;ВР000002329;1970;;;;66;145;;;;;;;;;;1510.00;Интерьерный декор;карнизы;
4801;карниз 1.50.129;1.50.129;Нет;ВР000005168;2000;;;;75;86;;;;;;;;;;871.00;Интерьерный декор;карнизы;
4802;карниз 1.50.130;1.50.130;Нет;ВР000001049;2000;;;;30;32;;;;;;;;;;610.00;Интерьерный декор;карнизы;
4803;карниз 1.50.131;1.50.131;Нет;ВР000001081;2000;;;;135;60;;;;;;;;;;1487.00;Интерьерный декор;карнизы;
4804;карниз 1.50.132;1.50.132;Нет;ВР000001050;2000;;;;117;216;;;;;;;;;;2217.00;Интерьерный декор;карнизы;
4805;карниз 1.50.133;1.50.133;Нет;ВР000001076;2000;;;;115;120;;;;;;;;;;1510.00;Интерьерный декор;карнизы;
4806;карниз 1.50.134;1.50.134;Нет;ВР000001051;2000;;;;194;150;;;;;;;;;;2142.00;Интерьерный декор;карнизы;
4807;карниз 1.50.135;1.50.135;Нет;ВР000001303;2000;;;;161;41;;;;;;;;;;1560.00;Интерьерный декор;карнизы;
4808;карниз 1.50.136;1.50.136;Нет;ВР000002167;2000;;;;62;166;;;;;;;;;;1731.00;Интерьерный декор;карнизы;
4809;карниз 1.50.137;1.50.137;Нет;ВР000001827;2000;;;;183;190;;;;;;;;;;2266.00;Интерьерный декор;карнизы;
4810;карниз 1.50.138;1.50.138;Нет;ВР000002343;2000;;;;156;161;;;;;;;;;;1899.00;Интерьерный декор;карнизы;
4811;карниз 1.50.139;1.50.139;Нет;ВР000006023;2000;;;;98;98;;;;;;;;;;1471.00;Интерьерный декор;карнизы;
4812;карниз 1.50.140;1.50.140;Нет;ВР000001052;2000;;;;57;58;;;;;;;;;;847.00;Интерьерный декор;карнизы;
4813;карниз 1.50.141;1.50.141;Нет;ВР000005170;2000;;;;70;70;;;;;;;;;;847.00;Интерьерный декор;карнизы;
4814;карниз 1.50.142;1.50.142;Нет;ВР000001544;2000;;;;196;45;;;;;;;;;;1899.00;Интерьерный декор;карнизы;
4815;карниз 1.50.143;1.50.143;Нет;ВР000005171;2000;;;;70;73;;;;;;;;;;832.00;Интерьерный декор;карнизы;
4816;карниз 1.50.144;1.50.144;Нет;ВР000005173;2000;;;;82;80;;;;;;;;;;910.00;Интерьерный декор;карнизы;
4817;карниз 1.50.145;1.50.145;Нет;ВР000001586;2000;;;;264;90;;;;;;;;;;2411.00;Интерьерный декор;карнизы;
4818;карниз 1.50.146;1.50.146;Нет;ВР000005175;2000;;;;74;148;;;;;;;;;;1536.00;Интерьерный декор;карнизы;
4819;карниз 1.50.147;1.50.147;Нет;ВР000001182;2000;;;;127;173;;;;;;;;;;1899.00;Интерьерный декор;карнизы;
4820;карниз 1.50.148;1.50.148;Нет;ВР000006025;2000;;;;120;117;;;;;;;;;;1616.00;Интерьерный декор;карнизы;
4822;карниз 1.50.150;1.50.150;Нет;ВР000001054;2000;;;;40;41;;;;;;;;;;623.00;Интерьерный декор;карнизы;
4823;карниз 1.50.151;1.50.151;Нет;ВР001021964;2000;;;;144;170;;;;;;;;;;2447.00;Интерьерный декор;карнизы;
4824;карниз 1.50.152;1.50.152;Нет;ВР001021965;2000;;;;155;172;;;;;;;;;;2447.00;Интерьерный декор;карнизы;
4825;карниз 1.50.153;1.50.153;Нет;ВР001021966;2000;;;;160;170;;;;;;;;;;2447.00;Интерьерный декор;карнизы;
4826;карниз 1.50.154;1.50.154;Нет;ВР001022849;2000;;;;23;23;;;;;;;;;;568.00;Интерьерный декор;карнизы;
4827;карниз 1.50.155;1.50.155;Нет;ВР001022850;2000;;;;17;26;;;;;;;;;;564.00;Интерьерный декор;карнизы;
4828;карниз 1.50.156;1.50.156;Нет;ВР001022851;2000;;;;30;30;;;;;;;;;;625.00;Интерьерный декор;карнизы;
4829;карниз 1.50.157;1.50.157;Нет;ВР001022852;2000;;;;31;33;;;;;;;;;;581.00;Интерьерный декор;карнизы;
4830;карниз 1.50.158;1.50.158;Нет;ВР001022853;2000;;;;33;33;;;;;;;;;;587.00;Интерьерный декор;карнизы;
4831;карниз 1.50.159;1.50.159;Нет;ВР001022854;2000;;;;28;45;;;;;;;;;;604.00;Интерьерный декор;карнизы;
4832;карниз 1.50.160;1.50.160;Нет;ВР000001055;2000;;;;70;51;;;;;;;;;;799.00;Интерьерный декор;карнизы;
4833;карниз 1.50.162;1.50.162;Нет;ВР000002855;2000;;;;61;84;;;;;;;;;;832.00;Интерьерный декор;карнизы;
4834;карниз 1.50.163;1.50.163;Нет;ВР000002934;2000;;;;63;151;;;;;;;;;;1594.00;Интерьерный декор;карнизы;
4835;карниз 1.50.164;1.50.164;Нет;ВР000002936;2000;;;;126;126;;;;;;;;;;1753.00;Интерьерный декор;карнизы;
4836;карниз 1.50.165;1.50.165;Нет;ВР000001056;2000;;;;81;83;;;;;;;;;;834.00;Интерьерный декор;карнизы;
4837;карниз 1.50.166;1.50.166;Нет;ВР000004078;2000;;;;86;142;;;;;;;;;;1690.00;Интерьерный декор;карнизы;
4838;карниз 1.50.167;1.50.167;Нет;ВР000004319;2000;;;;120;119;;;;;;;;;;1714.00;Интерьерный декор;карнизы;
4839;карниз 1.50.168;1.50.168;Нет;ВР000004036;2000;;;;120;119;;;;;;;;;;1714.00;Интерьерный декор;карнизы;
4840;карниз 1.50.169;1.50.169;Нет;ВР000005325;2000;;;;95;102;;;;;;;;;;1616.00;Интерьерный декор;карнизы;
4841;карниз 1.50.170;1.50.170;Нет;ВР000001057;2000;;;;113;80;;;;;;;;;;918.00;Интерьерный декор;карнизы;
4842;карниз 1.50.171;1.50.171;Нет;ВР001022855;2000;;;;30;45;;;;;;;;;;600.00;Интерьерный декор;карнизы;
4843;карниз 1.50.172;1.50.172;Нет;ВР001022856;2000;;;;48;47;;;;;;;;;;622.00;Интерьерный декор;карнизы;
4844;карниз 1.50.173;1.50.173;Нет;ВР001022857;2000;;;;40;55;;;;;;;;;;625.00;Интерьерный декор;карнизы;
4845;карниз 1.50.174;1.50.174;Нет;ВР001022858;2000;;;;36;61;;;;;;;;;;638.00;Интерьерный декор;карнизы;
4846;карниз 1.50.175;1.50.175;Нет;ВР000001355;2000;;;;119;133;;;;;;;;;;1704.00;Интерьерный декор;карнизы;
4847;карниз 1.50.176;1.50.176;Нет;ВР000005000;2000;;;;67;131;;;;;;;;;;1560.00;Интерьерный декор;карнизы;
4848;карниз 1.50.177;1.50.177;Нет;ВР000006024;2000;;;;55;120;;;;;;;;;;929.00;Интерьерный декор;карнизы;
4849;карниз 1.50.180;1.50.180;Нет;ВР000001451;2000;;;;94;120;;;;;;;;;;1582.00;Интерьерный декор;карнизы;
4850;карниз 1.50.181;1.50.181;Нет;ВР001023412;2000;;;;38;75;;;;;;;;;;891.00;Интерьерный декор;карнизы;
4851;карниз 1.50.182;1.50.182;Нет;ВР001023413;2000;;;;40;67;;;;;;;;;;876.00;Интерьерный декор;карнизы;
4852;карниз 1.50.183;1.50.183;Нет;ВР001023414;2000;;;;84;96;;;;;;;;;;952.00;Интерьерный декор;карнизы;
4853;карниз 1.50.184;1.50.184;Нет;ВР001023415;2000;;;;72;74;;;;;;;;;;952.00;Интерьерный декор;карнизы;
4854;карниз 1.50.185;1.50.185;Нет;ВР001023416;2000;;;;98;115;;;;;;;;;;1667.00;Интерьерный декор;карнизы;
4855;карниз 1.50.186;1.50.186;Нет;ВР001023417;2000;;;;56;83;;;;;;;;;;952.00;Интерьерный декор;карнизы;
4856;карниз 1.50.187;1.50.187;Нет;ВР001023418;2000;;;;51;51;;;;;;;;;;845.00;Интерьерный декор;карнизы;
4857;карниз 1.50.188;1.50.188;Нет;ВР001023693;2000;;;;50;53;;;;;;;;;;845.00;Интерьерный декор;карнизы;
4858;карниз 1.50.190;1.50.190;Нет;ВР001024050;2000;;;;25;40;;;;;;;;;;634.00;Интерьерный декор;карнизы;
4859;карниз 1.50.191;1.50.191;Нет;ВР001024053;2000;;;;25;40;;;;;;;;;;621.00;Интерьерный декор;карнизы;
4860;карниз 1.50.192;1.50.192;Нет;ВР002025145;2000;;;;40;70;;;;;;;;;;862.00;Интерьерный декор;карнизы;
4861;карниз 1.50.193;1.50.193;Нет;ВР002025144;2000;;;;55;91;;;;;;;;;;888.00;Интерьерный декор;карнизы;
4862;карниз 1.50.194;1.50.194;Нет;ВР002025137;2000;;;;51;52;;;;;;;;;;820.00;Интерьерный декор;карнизы;
4863;карниз 1.50.195;1.50.195;Нет;ВР002025296;2000;;;;55;51;;;;;;;;;;891.00;Интерьерный декор;карнизы;
4864;карниз 1.50.196;1.50.196;Нет;ВР002025293;2000;;;;55;70;;;;;;;;;;862.00;Интерьерный декор;карнизы;
4865;карниз 1.50.197;1.50.197;Нет;ВР002025291;2000;;;;73;76;;;;;;;;;;952.00;Интерьерный декор;карнизы;
4866;карниз 1.50.198;1.50.198;Нет;ВР002025290;2000;;;;92;88;;;;;;;;;;934.00;Интерьерный декор;карнизы;
4867;карниз 1.50.200;1.50.200;Нет;ВР002025307;2000;;;;55;55;;;;;;;;;;845.00;Интерьерный декор;карнизы;
4868;карниз 1.50.201;1.50.201;Нет;ВР002025337;2000;;;;130;170;;;;;;;;;;2106.00;Интерьерный декор;карнизы;
4869;карниз 1.50.202;1.50.202;Нет;ВР002025339;2000;;;;97;103;;;;;;;;;;1521.00;Интерьерный декор;карнизы;
4870;карниз 1.50.203;1.50.203;Нет;ВР002025341;2000;;;;129;115;;;;;;;;;;1714.00;Интерьерный декор;карнизы;
4871;карниз 1.50.204;1.50.204;Нет;ВР002025428;2000;;;;40;36;;;;;;;;;;831.00;Интерьерный декор;карнизы;
4872;карниз 1.50.208;1.50.208;Нет;ВР002025426;2000;;;;70;70;;;;;;;;;;923.00;Интерьерный декор;карнизы;
4873;карниз 1.50.209;1.50.209;Нет;ВР000001058;2000;;;;118;150;;;;;;;;;;1973.00;Интерьерный декор;карнизы;
4874;карниз 1.50.210;1.50.210;Нет;ВР000001077;2000;;;;121;155;;;;;;;;;;2061.00;Интерьерный декор;карнизы;
4875;карниз 1.50.211;1.50.211;Нет;ВР000004385;2000;;;;177;74;;;;;;;;;;2112.00;Интерьерный декор;карнизы;
4876;карниз 1.50.212;1.50.212;Нет;ВР000004386;2000;;;;171;74;;;;;;;;;;2112.00;Интерьерный декор;карнизы;
4877;карниз 1.50.220;1.50.220;Нет;ВР000001281;2000;;;;122;126;;;;;;;;;;1828.00;Интерьерный декор;карнизы;
4878;карниз 1.50.221;1.50.221;Нет;ВР000001338;2000;;;;140;150;;;;;;;;;;2141.00;Интерьерный декор;карнизы;
4879;карниз 1.50.222;1.50.222;Нет;ВР000001612;2000;;;;162;170;;;;;;;;;;2362.00;Интерьерный декор;карнизы;
4880;карниз 1.50.250;1.50.250;Нет;ВР000005486;2000;;;;73;164;;;;;;;;;;1567.00;Интерьерный декор;карнизы;
4881;карниз 1.50.251;1.50.251;Нет;ВР000005602;2000;;;;55;70;;;;;;;;;;598.00;Интерьерный декор;карнизы;
4882;карниз 1.50.252;1.50.252;Нет;ВР000004035;2000;;;;120;119;;;;;;;;;;1802.00;Интерьерный декор;карнизы;
4883;карниз 1.50.253;1.50.253;Нет;ВР000005501;2000;;;;66;108;;;;;;;;;;891.00;Интерьерный декор;карнизы;
