IE_XML_ID;IE_NAME;IE_PREVIEW_TEXT;IE_DETAIL_TEXT;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP142;IP_PROP143;IP_PROP145;IP_PROP146;IP_PROP147;IP_PROP148;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP160;IP_PROP161;IP_PROP162;IP_PROP163;IP_PROP164;IP_PROP165;IP_PROP167;IP_PROP149;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1
    <tr><td>Саморез 4х25</td><td>4 шт.</td></tr>
   
    <tr><td>Болт М16х80</td><td>2 шт.</td></tr>
   
    <tr><td style=""border-bottom: 1px solid black;"">Штанга</td><td style=""border-bottom: 1px solid black;"">1 шт.</td></tr>
   </tbody>
 </table>
 
<br />
 <div style=""width: 438px; display: block;"">Комплект для монтажа балюстрады со стволом 4.75.201</div>
<br />
 ";;;;;m_comp_b201;;;;;;;;;;ЧХ002025780;;;;;Нет;МОНТАЖНЫЙ КОМПЛЕКТ 201;;Фасадный декор;балюстрады;монтажный комплект;4000.00
6502;внешний угол;;;;350;170;350;4.32.212;;;;;;;;;;ВР001005029;;;5,30;30,10;Нет;;;Фасадный декор;антаблементы;дополнительные элементы;2224.00
6503;внешний угол;;;;302;168;302;4.32.121;;;;;;;;;;ВР001004978;;;5,30;21,10;Нет;;;Фасадный декор;антаблементы;дополнительные элементы;1386.00
6504;торцевой элемент;;;;202;168;202;4.32.131;;;;;;;;;;ВР001004979;;;5,30;30,10;Нет;;;Фасадный декор;антаблементы;дополнительные элементы;934.00
6505;балюстрада;" <b style=""padding-bottom: 3px;"">Комплект:</b><br>
<table  cellspacing=""1"" cellpadding=""1"" border=""0"" class=""cart_complex""> 
  <tbody> 
    <tr><td style=""border-bottom: 1px solid black;"">Наименование</td><td style=""border-bottom: 1px solid black;"">Количество</td></tr>

    <tr><td style=""padding-top: 5px;"">БАЛЯСИНА 4.71.101</td><td style=""padding-top: 5px;"">15 шт.</td></tr>
   
    <tr><td>СТОЛБ 4.75.101</td><td>2 шт.</td></tr>
   
    <tr><td>ПОРУЧЕНЬ 4.72.101</td><td>1 шт.</td></tr>
   
    <tr><td>ОСНОВАНИЕ 4.74.101</td><td>1 шт.</td></tr>
   
    <tr><td>КРЫШКА 4.73.101</td><td>2 шт.</td></tr>
   
   </tbody>
 </table>
";;;3440;1075;268;4.70.101;;;;;;;;;;;;;;;Нет;балюстрада;;Фасадный декор;балюстрады;комплекты балюстрад;52081.00
6506;балюстрада;" <b style=""padding-bottom: 3px;"">Комплект:</b><br>
<table  cellspacing=""1"" cellpadding=""1"" border=""0"" class=""cart_complex""> 
  <tbody> 
    <tr><td style=""border-bottom: 1px solid black;"">Наименование</td><td style=""border-bottom: 1px solid black;"">Количество</td></tr>

    <tr><td style=""padding-top: 5px;"">БАЛЯСИНА 4.71.101</td><td style=""padding-top: 5px;"">15 шт.</td></tr>
   
    <tr><td>СТОЛБ 4.75.101</td><td>2 шт.</td></tr>
   
    <tr><td>ПОРУЧЕНЬ 4.72.101</td><td>1 шт.</td></tr>
   
    <tr><td>ОСНОВАНИЕ 4.74.101</td><td>1 шт.</td></tr>
   
    <tr><td>КРЫШКА ПИРАМИДА 4.76.101</td><td>2 шт.</td></tr>
   
   </tbody>
 </table>
";;;3440;1103;268;4.70.102;;;;;;;;;;;;;;;Нет;балюстрада;;Фасадный декор;балюстрады;комплекты балюстрад;52395.00
6507;балюстрада;" <b style=""padding-bottom: 3px;"">Комплект:</b><br>
<table  cellspacing=""1"" cellpadding=""1"" border=""0"" class=""cart_complex""> 
  <tbody> 
    <tr><td style=""border-bottom: 1px solid black;"">Наименование</td><td style=""border-bottom: 1px solid black;"">Количество</td></tr>

    <tr><td style=""padding-top: 5px;"">БАЛЯСИНА 4.71.101</td><td style=""padding-top: 5px;"">15 шт.</td></tr>
   
    <tr><td>СТОЛБ 4.75.101</td><td>2 шт.</td></tr>
   
    <tr><td>ПОРУЧЕНЬ 4.72.101</td><td>1 шт.</td></tr>
   
    <tr><td>ОСНОВАНИЕ 4.74.101</td><td>1 шт.</td></tr>
   
    <tr><td>КРЫШКА 4.73.101</td><td>2 шт.</td></tr>

    <tr><td>КРЫШКА ШАР 4.77.101</td><td>2 шт.</td></tr>
   
   </tbody>
 </table>
";;;3440;1338;268;4.70.103;;;;;;;;;;;;;;;Нет;балюстрада;;Фасадный декор;балюстрады;комплекты балюстрад;53761.00
6508;балюстрада;" <b style=""padding-bottom: 3px;"">Комплект:</b><br>
<table  cellspacing=""1"" cellpadding=""1"" border=""0"" class=""cart_complex""> 
  <tbody> 
    <tr><td style=""border-bottom: 1px solid black;"">Наименование</td><td style=""border-bottom: 1px solid black;"">Количество</td></tr>

    <tr><td style=""padding-top: 5px;"">ПОЛУБАЛЯСИНА 4.71.111</td><td style=""padding-top: 5px;"">15 шт.</td></tr>
   
    <tr><td>ПОЛУСТОЛБ 4.75.111</td><td>2 шт.</td></tr>
   
    <tr><td>ПОЛУПОРУЧЕНЬ 4.72.111</td><td>1 шт.</td></tr>
   
    <tr><td>ПОЛУОСНОВАНИЕ 4.74.111</td><td>1 шт.</td></tr>
   
    <tr><td>ПОЛУКРЫШКА 4.73.111</td><td>2 шт.</td></tr>
   
   </tbody>
 </table>
";;;3440;1075;134;4.70.111;;;;;;;;;;;;;;;Нет;балюстрада;;Фасадный декор;балюстрады;комплекты балюстрад;32865.00
6509;балюстрада;" <b style=""padding-bottom: 3px;"">Комплект:</b><br>
<table  cellspacing=""1"" cellpadding=""1"" border=""0"" class=""cart_complex""> 
  <tbody> 
    <tr><td style=""border-bottom: 1px solid black;"">Наименование</td><td style=""border-bottom: 1px solid black;"">Количество</td></tr>

    <tr><td style=""padding-top: 5px;"">ПОЛУБАЛЯСИНА 4.71.111</td><td style=""padding-top: 5px;"">15 шт.</td></tr>
   
    <tr><td>ПОЛУСТОЛБ 4.75.111</td><td>2 шт.</td></tr>
   
    <tr><td>ПОЛУПОРУЧЕНЬ 4.72.111</td><td>1 шт.</td></tr>
   
    <tr><td>ПОЛУОСНОВАНИЕ 4.74.111</td><td>1 шт.</td></tr>
   
    <tr><td>ПОЛУКРЫШКА ПИРАМИДА 4.76.111</td><td>2 шт.</td></tr>
   
   </tbody>
 </table>
";;;3440;1075;135;4.70.112;;;;;;;;;;;;;;;Нет;балюстрада;;Фасадный декор;балюстрады;комплекты балюстрад;32865.00
6510;балюстрада;" <b style=""padding-bottom: 3px;"">Комплект:</b><br>
<table  cellspacing=""1"" cellpadding=""1"" border=""0"" class=""cart_complex""> 
  <tbody> 
    <tr><td style=""border-bottom: 1px solid black;"">Наименование</td><td style=""border-bottom: 1px solid black;"">Количество</td></tr>

    <tr><td style=""padding-top: 5px;"">БАЛЯСИНА 4.71.201</td><td style=""padding-top: 5px;"">20 шт.</td></tr>
   
    <tr><td>СТОЛБ 4.75.201</td><td>2 шт.</td></tr>
   
    <tr><td>ПОРУЧЕНЬ 4.72.201</td><td>1 шт.</td></tr>
   
    <tr><td>ОСНОВАНИЕ 4.74.201</td><td>1 шт.</td></tr>
   
    <tr><td>КРЫШКА 4.73.201</td><td>2 шт.</td></tr>
   
   </tbody>
 </table>
";;;3360;1070;220;4.70.201;;;;;;;;;;;;;;;Нет;балюстрада;;Фасадный декор;балюстрады;комплекты балюстрад;47565.00
6511;балюстрада;" <b style=""padding-bottom: 3px;"">Комплект:</b><br>
<table  cellspacing=""1"" cellpadding=""1"" border=""0"" class=""cart_complex""> 
  <tbody> 
    <tr><td style=""border-bottom: 1px solid black;"">Наименование</td><td style=""border-bottom: 1px solid black;"">Количество</td></tr>

    <tr><td style=""padding-top: 5px;"">БАЛЯСИНА 4.71.201</td><td style=""padding-top: 5px;"">20 шт.</td></tr>
   
    <tr><td>СТОЛБ 4.75.201</td><td>2 шт.</td></tr>
   
    <tr><td>ПОРУЧЕНЬ 4.72.201</td><td>1 шт.</td></tr>
   
    <tr><td>ОСНОВАНИЕ 4.74.201</td><td>1 шт.</td></tr>
   
    <tr><td>КРЫШКА ПИРАМИДА 4.76.201</td><td>2 шт.</td></tr>
   
   </tbody>
 </table>
";;;3360;1090;220;4.70.202;;;;;;;;;;;;;;;Нет;балюстрада;;Фасадный декор;балюстрады;комплекты балюстрад;47461.00
6512;балюстрада;" <b style=""padding-bottom: 3px;"">Комплект:</b><br>
<table  cellspacing=""1"" cellpadding=""1"" border=""0"" class=""cart_complex""> 
  <tbody> 
    <tr><td style=""border-bottom: 1px solid black;"">Наименование</td><td style=""border-bottom: 1px solid black;"">Количество</td></tr>

    <tr><td style=""padding-top: 5px;"">БАЛЯСИНА 4.71.201</td><td style=""padding-top: 5px;"">20 шт.</td></tr>
   
    <tr><td>СТОЛБ 4.75.201</td><td>2 шт.</td></tr>
   
    <tr><td>ПОРУЧЕНЬ 4.72.201</td><td>1 шт.</td></tr>
   
    <tr><td>ОСНОВАНИЕ 4.74.201</td><td>1 шт.</td></tr>
   
    <tr><td>КРЫШКА 4.73.201</td><td>2 шт.</td></tr>

    <tr><td>КРЫШКА ШАР 4.77.201</td><td>2 шт.</td></tr>
   
   </tbody>
 </table>
";;;3360;1266;220;4.70.203;;;;;;;;;;;;;;;Нет;балюстрада;;Фасадный декор;балюстрады;комплекты балюстрад;48931.00
6513;балюстрада;" <b style=""padding-bottom: 3px;"">Комплект:</b><br>
<table  cellspacing=""1"" cellpadding=""1"" border=""0"" class=""cart_complex""> 
  <tbody> 
    <tr><td style=""border-bottom: 1px solid black;"">Наименование</td><td style=""border-bottom: 1px solid black;"">Количество</td></tr>

    <tr><td style=""padding-top: 5px;"">ПОЛУБАЛЯСИНА 4.71.211</td><td style=""padding-top: 5px;"">20 шт.</td></tr>
   
    <tr><td>ПОЛУСТОЛБ 4.75.211</td><td>2 шт.</td></tr>
   
    <tr><td>ПОЛУПОРУЧЕНЬ 4.72.211</td><td>1 шт.</td></tr>
   
    <tr><td>ПОЛУОСНОВАНИЕ 4.74.211</td><td>1 шт.</td></tr>
   
    <tr><td>ПОЛУКРЫШКА 4.73.211</td><td>2 шт.</td></tr>
   
   </tbody>
 </table>
";;;3360;1070;110;4.70.211;;;;;;;;;;;;;;;Нет;балюстрада;;Фасадный декор;балюстрады;комплекты балюстрад;30975.00
6514;балюстрада;" <b style=""padding-bottom: 3px;"">Комплект:</b><br>
<table  cellspacing=""1"" cellpadding=""1"" border=""0"" class=""cart_complex""> 
  <tbody> 
    <tr><td style=""border-bottom: 1px solid black;"">Наименование</td><td style=""border-bottom: 1px solid black;"">Количество</td></tr>

    <tr><td style=""padding-top: 5px;"">ПОЛУБАЛЯСИНА 4.71.211</td><td style=""padding-top: 5px;"">20 шт.</td></tr>
   
    <tr><td>ПОЛУСТОЛБ 4.75.211</td><td>2 шт.</td></tr>
   
    <tr><td>ПОЛУПОРУЧЕНЬ 4.72.211</td><td>1 шт.</td></tr>
   
    <tr><td>ПОЛУОСНОВАНИЕ 4.74.211</td><td>1 шт.</td></tr>
   
    <tr><td>ПОЛУКРЫШКА ПИРАМИДА 4.76.211</td><td>2 шт.</td></tr>
   
   </tbody>
 </table>
";;;3360;1070;110;4.70.212;;;;;;;;;;;;;;;Нет;балюстрада;;Фасадный декор;балюстрады;комплекты балюстрад;30975.00
6515;полукрышка;;;;268;55;134;4.73.111;;;;;;;;;;ВР002025580;;;4,00;;Нет;;;Фасадный декор;балюстрады;крышки столба;420.00
6516;полупоручень;;;;3000;100;75;4.72.211;;;;;;;;;;ВР002027721		;;;10,00;95,00;Нет;;;Фасадный декор;балюстрады;поручни;4095.00
6517;полуоснование;;;;3000;88;70;4.74.211;;;;;;;;;;ВР002027719		;;;10,00;95,00;Нет;;;Фасадный декор;балюстрады;основания;4410.00
6518;полукрышка пирамида;;;;220;70;110;4.76.211;;;;;;;;;;ВР002027718;;;4,00;;Нет;;;Фасадный декор;балюстрады;крышки столба;315.00
6519;ниша;;;;655;1135;;0-1.61.102-1.61.120;;;;;;;;;;;НИША 1.61.102+1.61.120;;;;Нет;ниша;290;Интерьерный декор;ниши;;0.00
6520;ниша;;;;418;758;;0-1.61.101-1.61.110;;;;;;;;;;;НИША 1.61.101+1.61.110;;;;Нет;ниша;230;Интерьерный декор;ниши;;0.00
6538;орнамент;;;;175;152;;1.60.026;;;;;;;;;;ВР002028698;ОРНАМЕНТ 1.60.026;;;8.05;Нет;;30;Интерьерный декор;орнаменты;;260.00
6539;орнамент;;;;395;222;;1.60.029;;;;;;;;;;ВР002028747;ОРНАМЕНТ 1.60.029;;;8.05;Нет;;33;Интерьерный декор;орнаменты;;784.00
6540;карниз;;;2000;;;;1.50.281;112;205;;;;;;;;ВР002028353;КАРНИЗ 1.50.281;;4,5;103;Нет;;;Интерьерный декор;карнизы;;1980.00
6541;молдинг;;;2000;;;;1.51.374;;101;;;;;;;;ВР002028751;МОЛДИНГ 1.51.374;;4,00;93,00;Нет;;9;Интерьерный декор;молдинги;;896.00
6542;молдинг FLEX;;;2000;;;;1.51.374;;101;550;550;3000;;;;;ВР002028752;МОЛДИНГ-ФЛЕКС 1.51.374;;4,00;93,00;Нет;;9;Интерьерный декор;гибкие молдинги;;1792.00
6544;внешний угол;;;;305;194;320;4.32.311;;;;;;;;;;ВР001005109;;;5.3;32.3;Нет;;;Фасадный декор;антаблементы;дополнительные элементы;1762.00
6545;внутренний угол;;;;305;194;305;4.32.321;;;;;;;;;;ВР001005110;;;5.3;32.3;Нет;;;Фасадный декор;антаблементы;дополнительные элементы;1762.00
6546;торцевой элемент;;;;192;174;192;4.32.231;;;;;;;;;;ВР001005049;;;5.1;32.3;Нет;;;Фасадный декор;антаблементы;дополнительные элементы;1127.00
6547;орнамент;;;;820;230;;1.60.021;;;;;;;;;;ВР002028357;ОРНАМЕНТ 1.60.021;;;25;Нет;;43;Интерьерный декор;орнаменты;;1450.00
6548;орнамент;;;;895;318;;1.60.022;;;;;;;;;;ВР002028358;ОРНАМЕНТ 1.60.022;;;25;Нет;;50;Интерьерный декор;орнаменты;;1896.00
6549;орнамент;;;;238;193;;1.60.024;;;;;;;;;;ВР002028635;ОРНАМЕНТ 1.60.024;;;10;Нет;;25;Интерьерный декор;орнаменты;;699.00
6550;орнамент;;;;269;150;;1.60.027;;;;;;;;;;ВР002028699;ОРНАМЕНТ 1.60.027;;;10;Нет;;31;Интерьерный декор;орнаменты;;699.00
6551;орнамент;;;;410;120;;1.60.028;;;;;;;;;;ВР002028700;ОРНАМЕНТ 1.60.028;;;10;Нет;;20;Интерьерный декор;орнаменты;;897.00
6552;кронштейн;;;;120;300;83;1.19.010;;;;;;;;;;ВР002028008;КРОНШТЕЙН 1.19.010;;;25,00;Нет;;;Интерьерный декор;кронштейны;;927.00
